lat,lon,t_mean_c,heat_days,ice_days,wind_speed
49.3,12.4,10.5,0,0,3.6
49.3,12.9,10.5,0,0,3.6
49.3,13.4,10.5,0,0,3.6
49.3,13.9,10.5,0,0,3.6
49.3,14.4,10.5,0,0,3.6
49.3,14.9,10.5,0,0,3.6
49.3,15.4,10.5,0,0,3.6
49.8,5.9,10.2,0,0,3.6
49.8,6.4,10.2,0,0,3.6
49.8,6.9,10.2,0,0,3.6
49.8,7.4,10.2,0,0,3.6
49.8,7.9,10.2,0,0,3.6
49.8,8.4,10.2,0,0,3.6
49.8,8.9,10.2,0,0,3.6
49.8,9.4,10.2,0,0,3.6
49.8,9.9,10.2,0,0,3.6
49.8,10.4,10.2,0,0,3.6
49.8,10.9,10.2,0,0,3.6
49.8,11.4,10.2,0,0,3.6
49.8,11.9,10.2,0,0,3.6
49.8,12.4,10.2,0,0,3.6
49.8,12.9,10.2,0,0,3.6
49.8,13.4,10.2,0,0,3.6
49.8,13.9,10.2,0,0,3.6
49.8,14.4,10.2,0,0,3.6
49.8,14.9,10.2,0,0,3.6
49.8,15.4,10.2,0,0,3.6
50.3,5.9,9.9,0,0.6,3.6
50.3,6.4,9.9,0,0.6,3.6
50.3,6.9,9.9,0,0.6,3.6
50.3,7.4,9.9,0,0.6,3.6
50.3,7.9,9.9,0,0.6,3.6
50.3,8.4,9.9,0,0.6,3.6
50.3,8.9,9.9,0,0.6,3.6
50.3,9.4,9.9,0,0.6,3.6
50.3,9.9,9.9,0,0.6,3.6
50.3,10.4,9.9,0,0.6,3.6
50.3,10.9,9.9,0,0.6,3.6
50.3,11.4,9.9,0,0.6,3.6
50.3,11.9,9.9,0,0.6,3.6
50.3,12.4,9.9,0,0.6,3.6
50.3,12.9,9.9,0,0.6,3.6
50.3,13.4,9.9,0,0.6,3.6
50.3,13.9,9.9,0,0.6,3.6
50.3,14.4,9.9,0,0.6,3.6
50.3,14.9,9.9,0,0.6,3.6
50.3,15.4,9.9,0,0.6,3.6
50.8,5.9,9.6,0,3.0,3.6
50.8,6.4,9.6,0,3.0,3.6
50.8,6.9,9.6,0,3.0,3.6
50.8,7.4,9.6,0,3.0,3.6
50.8,7.9,9.6,0,3.0,3.6
50.8,8.4,9.6,0,3.0,3.6
50.8,8.9,9.6,0,3.0,3.6
50.8,9.4,9.6,0,3.0,3.6
50.8,9.9,9.6,0,3.0,3.6
50.8,10.4,9.6,0,3.0,3.6
50.8,10.9,9.6,0,3.0,3.6
50.8,11.4,9.6,0,3.0,3.6
50.8,11.9,9.6,0,3.0,3.6
50.8,12.4,9.6,0,3.0,3.6
50.8,12.9,9.6,0,3.0,3.6
50.8,13.4,9.6,0,3.0,3.6
50.8,13.9,9.6,0,3.0,3.6
50.8,14.4,9.6,0,3.0,3.6
50.8,14.9,9.6,0,3.0,3.6
50.8,15.4,9.6,0,3.0,3.6
51.3,5.9,9.3,0,5.4,3.6
51.3,6.4,9.3,0,5.4,3.6
51.3,6.9,9.3,0,5.4,3.6
51.3,7.4,9.3,0,5.4,3.6
51.3,7.9,9.3,0,5.4,3.6
51.3,8.4,9.3,0,5.4,3.6
51.3,8.9,9.3,0,5.4,3.6
51.3,9.4,9.3,0,5.4,3.6
51.3,9.9,9.3,0,5.4,3.6
51.3,10.4,9.3,0,5.4,3.6
51.3,10.9,9.3,0,5.4,3.6
51.3,11.4,9.3,0,5.4,3.6
51.3,11.9,9.3,0,5.4,3.6
51.3,12.4,9.3,0,5.4,3.6
51.3,12.9,9.3,0,5.4,3.6
51.3,13.4,9.3,0,5.4,3.6
51.3,13.9,9.3,0,5.4,3.6
51.3,14.4,9.3,0,5.4,3.6
51.3,14.9,9.3,0,5.4,3.6
51.3,15.4,9.3,0,5.4,3.6
51.8,5.9,9.0,0,7.8,3.6
51.8,6.4,9.0,0,7.8,3.6
51.8,6.9,9.0,0,7.8,3.6
51.8,7.4,9.0,0,7.8,3.6
51.8,7.9,9.0,0,7.8,3.6
51.8,8.4,9.0,0,7.8,3.6
51.8,8.9,9.0,0,7.8,3.6
51.8,9.4,9.0,0,7.8,3.6
51.8,9.9,9.0,0,7.8,3.6
51.8,10.4,9.0,0,7.8,3.6
51.8,10.9,9.0,0,7.8,3.6
51.8,11.4,9.0,0,7.8,3.6
51.8,11.9,9.0,0,7.8,3.6
51.8,12.4,9.0,0,7.8,3.6
51.8,12.9,9.0,0,7.8,3.6
51.8,13.4,9.0,0,7.8,3.6
51.8,13.9,9.0,0,7.8,3.6
51.8,14.4,9.0,0,7.8,3.6
51.8,14.9,9.0,0,7.8,3.6
51.8,15.4,9.0,0,7.8,3.6
52.3,5.9,8.7,0,10.2,3.6
52.3,6.4,8.7,0,10.2,3.6
52.3,6.9,8.7,0,10.2,3.6
52.3,7.4,8.7,0,10.2,3.6
52.3,7.9,8.7,0,10.2,3.6
52.3,8.4,8.7,0,10.2,3.6
52.3,8.9,8.7,0,10.2,3.6
52.3,9.4,8.7,0,10.2,3.6
52.3,9.9,8.7,0,10.2,3.6
52.3,10.4,8.7,0,10.2,3.6
52.3,10.9,8.7,0,10.2,3.6
52.3,11.4,8.7,0,10.2,3.6
52.3,11.9,8.7,0,10.2,3.6
52.3,12.4,8.7,0,10.2,3.6
52.3,12.9,8.7,0,10.2,3.6
52.3,13.4,8.7,0,10.2,3.6
52.3,13.9,8.7,0,10.2,3.6
52.3,14.4,8.7,0,10.2,3.6
52.3,14.9,8.7,0,10.2,3.6
52.3,15.4,8.7,0,10.2,3.6
52.8,5.9,8.4,0,12.6,3.6
52.8,6.4,8.4,0,12.6,3.6
52.8,6.9,8.4,0,12.6,3.6
52.8,7.4,8.4,0,12.6,3.6
52.8,7.9,8.4,0,12.6,3.6
52.8,8.4,8.4,0,12.6,3.6
52.8,8.9,8.4,0,12.6,3.6
52.8,9.4,8.4,0,12.6,3.6
52.8,9.9,8.4,0,12.6,3.6
52.8,10.4,8.4,0,12.6,3.6
52.8,10.9,8.4,0,12.6,3.6
52.8,11.4,8.4,0,12.6,3.6
52.8,11.9,8.4,0,12.6,3.6
52.8,12.4,8.4,0,12.6,3.6
52.8,12.9,8.4,0,12.6,3.6
52.8,13.4,8.4,0,12.6,3.6
52.8,13.9,8.4,0,12.6,3.6
52.8,14.4,8.4,0,12.6,3.6
52.8,14.9,8.4,0,12.6,3.6
52.8,15.4,8.4,0,12.6,3.6
53.3,5.9,8.1,0,15.0,3.6
53.3,6.4,8.1,0,15.0,3.6
53.3,6.9,8.1,0,15.0,3.6
53.3,7.4,8.1,0,15.0,3.6
53.3,7.9,8.1,0,15.0,3.6
53.3,8.4,8.1,0,15.0,3.6
53.3,8.9,8.1,0,15.0,3.6
53.3,9.4,8.1,0,15.0,3.6
53.3,9.9,8.1,0,15.0,3.6
53.3,10.4,8.1,0,15.0,3.6
53.3,10.9,8.1,0,15.0,3.6
53.3,11.4,8.1,0,15.0,3.6
53.3,11.9,8.1,0,15.0,3.6
53.3,12.4,8.1,0,15.0,3.6
53.3,12.9,8.1,0,15.0,3.6
53.3,13.4,8.1,0,15.0,3.6
53.3,13.9,8.1,0,15.0,3.6
53.3,14.4,8.1,0,15.0,3.6
53.3,14.9,8.1,0,15.0,3.6
53.3,15.4,8.1,0,15.0,3.6
53.8,5.9,7.8,0,17.4,3.6
53.8,6.4,7.8,0,17.4,3.6
53.8,6.9,7.8,0,17.4,3.6
53.8,7.4,7.8,0,17.4,3.6
53.8,7.9,7.8,0,17.4,3.6
53.8,8.4,7.8,0,17.4,3.6
53.8,8.9,7.8,0,17.4,3.6
53.8,9.4,7.8,0,17.4,3.6
53.8,9.9,7.8,0,17.4,3.6
53.8,10.4,7.8,0,17.4,3.6
53.8,10.9,7.8,0,17.4,3.6
53.8,11.4,7.8,0,17.4,3.6
53.8,11.9,7.8,0,17.4,3.6
53.8,12.4,7.8,0,17.4,3.6
53.8,12.9,7.8,0,17.4,3.6
53.8,13.4,7.8,0,17.4,3.6
53.8,13.9,7.8,0,17.4,3.6
53.8,14.4,7.8,0,17.4,3.6
53.8,14.9,7.8,0,17.4,3.6
53.8,15.4,7.8,0,17.4,3.6
54.3,5.9,7.5,0,19.8,3.7
54.3,6.4,7.5,0,19.8,3.7
54.3,6.9,7.5,0,19.8,3.7
54.3,7.4,7.5,0,19.8,3.7
54.3,7.9,7.5,0,19.8,3.7
54.3,8.4,7.5,0,19.8,3.7
54.3,8.9,7.5,0,19.8,3.7
54.3,9.4,7.5,0,19.8,3.7
54.3,9.9,7.5,0,19.8,3.7
54.3,10.4,7.5,0,19.8,3.7
54.3,10.9,7.5,0,19.8,3.7
54.3,11.4,7.5,0,19.8,3.7
54.3,11.9,7.5,0,19.8,3.7
54.3,12.4,7.5,0,19.8,3.7
54.3,12.9,7.5,0,19.8,3.7
54.3,13.4,7.5,0,19.8,3.7
54.3,13.9,7.5,0,19.8,3.7
54.3,14.4,7.5,0,19.8,3.7
54.3,14.9,7.5,0,19.8,3.7
54.3,15.4,7.5,0,19.8,3.7
54.8,5.9,7.2,0,22.2,3.7
54.8,6.4,7.2,0,22.2,3.7
54.8,6.9,7.2,0,22.2,3.7
54.8,7.4,7.2,0,22.2,3.7
54.8,7.9,7.2,0,22.2,3.7
54.8,8.4,7.2,0,22.2,3.7
54.8,8.9,7.2,0,22.2,3.7
54.8,9.4,7.2,0,22.2,3.7
54.8,9.9,7.2,0,22.2,3.7
54.8,10.4,7.2,0,22.2,3.7
54.8,10.9,7.2,0,22.2,3.7
54.8,11.4,7.2,0,22.2,3.7
54.8,11.9,7.2,0,22.2,3.7
54.8,12.4,7.2,0,22.2,3.7
54.8,12.9,7.2,0,22.2,3.7
54.8,13.4,7.2,0,22.2,3.7
54.8,13.9,7.2,0,22.2,3.7
54.8,14.4,7.2,0,22.2,3.7
54.8,14.9,7.2,0,22.2,3.7
54.8,15.4,7.2,0,22.2,3.7
55.3,5.9,6.9,0,24.6,3.7
55.3,6.4,6.9,0,24.6,3.7
55.3,6.9,6.9,0,24.6,3.7
55.3,7.4,6.9,0,24.6,3.7
55.3,7.9,6.9,0,24.6,3.7
55.3,8.4,6.9,0,24.6,3.7
55.3,8.9,6.9,0,24.6,3.7
55.3,9.4,6.9,0,24.6,3.7
55.3,9.9,6.9,0,24.6,3.7
55.3,10.4,6.9,0,24.6,3.7
55.3,10.9,6.9,0,24.6,3.7
55.3,11.4,6.9,0,24.6,3.7
55.3,11.9,6.9,0,24.6,3.7
55.3,12.4,6.9,0,24.6,3.7
55.3,12.9,6.9,0,24.6,3.7
55.3,13.4,6.9,0,24.6,3.7
55.3,13.9,6.9,0,24.6,3.7
55.3,14.4,6.9,0,24.6,3.7
55.3,14.9,6.9,0,24.6,3.7
55.3,15.4,6.9,0,24.6,3.7
