lat,lon,t_mean_c,heat_days,ice_days,wind_speed
24.5,-83.8,21.0,54.0,0,3.8
24.5,-83.3,21.0,54.0,0,3.8
24.5,-82.8,21.0,54.0,0,3.8
24.5,-82.3,21.0,54.0,0,3.8
24.5,-81.8,21.0,54.0,0,3.8
24.5,-81.3,21.0,54.0,0,3.8
24.5,-80.8,21.0,54.0,0,3.8
24.5,-80.3,21.0,54.0,0,3.8
24.5,-79.8,21.0,54.0,0,3.8
24.5,-79.3,21.0,54.0,0,3.8
24.5,-78.8,21.0,54.0,0,3.8
24.5,-78.3,21.0,54.0,0,3.8
24.5,-77.8,21.0,54.0,0,3.8
24.5,-77.3,21.0,54.0,0,3.8
24.5,-76.8,21.0,54.0,0,3.8
24.5,-76.3,21.0,54.0,0,3.8
24.5,-75.8,21.0,54.0,0,3.8
24.5,-75.3,21.0,54.0,0,3.8
24.5,-74.8,21.0,54.0,0,3.8
24.5,-74.3,21.0,54.0,0,3.8
24.5,-73.8,21.0,54.0,0,3.8
24.5,-73.3,21.0,54.0,0,3.8
24.5,-72.8,21.0,54.0,0,3.8
24.5,-72.3,21.0,54.0,0,3.8
24.5,-71.8,21.0,54.0,0,3.8
24.5,-71.3,21.0,54.0,0,3.8
24.5,-70.8,21.0,54.0,0,3.8
24.5,-70.3,21.0,54.0,0,3.8
24.5,-69.8,21.0,54.0,0,3.8
24.5,-69.3,21.0,54.0,0,3.8
24.5,-68.8,21.0,54.0,0,3.8
24.5,-68.3,21.0,54.0,0,3.8
24.5,-67.8,21.0,54.0,0,3.8
24.5,-67.3,21.0,54.0,0,3.8
24.5,-66.8,21.0,54.0,0,3.8
25.0,-124.8,20.7,52.2,0,3.8
25.0,-124.3,20.7,52.2,0,3.8
25.0,-123.8,20.7,52.2,0,3.8
25.0,-123.3,20.7,52.2,0,3.8
25.0,-122.8,20.7,52.2,0,3.8
25.0,-122.3,20.7,52.2,0,3.8
25.0,-121.8,20.7,52.2,0,3.8
25.0,-121.3,20.7,52.2,0,3.8
25.0,-120.8,20.7,52.2,0,3.8
25.0,-120.3,20.7,52.2,0,3.8
25.0,-119.8,20.7,52.2,0,3.8
25.0,-119.3,20.7,52.2,0,3.8
25.0,-118.8,20.7,52.2,0,3.8
25.0,-118.3,20.7,52.2,0,3.8
25.0,-117.8,20.7,52.2,0,3.8
25.0,-117.3,20.7,52.2,0,3.8
25.0,-116.8,20.7,52.2,0,3.8
25.0,-116.3,20.7,52.2,0,3.8
25.0,-115.8,20.7,52.2,0,3.8
25.0,-115.3,20.7,52.2,0,3.8
25.0,-114.8,20.7,52.2,0,3.8
25.0,-114.3,20.7,52.2,0,3.8
25.0,-113.8,20.7,52.2,0,3.8
25.0,-113.3,20.7,52.2,0,3.8
25.0,-112.8,20.7,52.2,0,3.8
25.0,-112.3,20.7,52.2,0,3.8
25.0,-111.8,20.7,52.2,0,3.8
25.0,-111.3,20.7,52.2,0,3.8
25.0,-110.8,20.7,52.2,0,3.8
25.0,-110.3,20.7,52.2,0,3.8
25.0,-109.8,20.7,52.2,0,3.8
25.0,-109.3,20.7,52.2,0,3.8
25.0,-108.8,20.7,52.2,0,3.8
25.0,-108.3,20.7,52.2,0,3.8
25.0,-107.8,20.7,52.2,0,3.8
25.0,-107.3,20.7,52.2,0,3.8
25.0,-106.8,20.7,52.2,0,3.8
25.0,-106.3,20.7,52.2,0,3.8
25.0,-105.8,20.7,52.2,0,3.8
25.0,-105.3,20.7,52.2,0,3.8
25.0,-104.8,20.7,52.2,0,3.8
25.0,-104.3,20.7,52.2,0,3.8
25.0,-103.8,20.7,52.2,0,3.8
25.0,-103.3,20.7,52.2,0,3.8
25.0,-102.8,20.7,52.2,0,3.8
25.0,-102.3,20.7,52.2,0,3.8
25.0,-101.8,20.7,52.2,0,3.8
25.0,-101.3,20.7,52.2,0,3.8
25.0,-100.8,20.7,52.2,0,3.8
25.0,-100.3,20.7,52.2,0,3.8
25.0,-99.8,20.7,52.2,0,3.8
25.0,-99.3,20.7,52.2,0,3.8
25.0,-98.8,20.7,52.2,0,3.8
25.0,-98.3,20.7,52.2,0,3.8
25.0,-97.8,20.7,52.2,0,3.8
25.0,-97.3,20.7,52.2,0,3.8
25.0,-96.8,20.7,52.2,0,3.8
25.0,-96.3,20.7,52.2,0,3.8
25.0,-95.8,20.7,52.2,0,3.8
25.0,-95.3,20.7,52.2,0,3.8
25.0,-94.8,20.7,52.2,0,3.8
25.0,-94.3,20.7,52.2,0,3.8
25.0,-93.8,20.7,52.2,0,3.8
25.0,-93.3,20.7,52.2,0,3.8
25.0,-92.8,20.7,52.2,0,3.8
25.0,-92.3,20.7,52.2,0,3.8
25.0,-91.8,20.7,52.2,0,3.8
25.0,-91.3,20.7,52.2,0,3.8
25.0,-90.8,20.7,52.2,0,3.8
25.0,-90.3,20.7,52.2,0,3.8
25.0,-89.8,20.7,52.2,0,3.8
25.0,-89.3,20.7,52.2,0,3.8
25.0,-88.8,20.7,52.2,0,3.8
25.0,-88.3,20.7,52.2,0,3.8
25.0,-87.8,20.7,52.2,0,3.8
25.0,-87.3,20.7,52.2,0,3.8
25.0,-86.8,20.7,52.2,0,3.8
25.0,-86.3,20.7,52.2,0,3.8
25.0,-85.8,20.7,52.2,0,3.8
25.0,-85.3,20.7,52.2,0,3.8
25.0,-84.8,20.7,52.2,0,3.8
25.0,-84.3,20.7,52.2,0,3.8
25.0,-83.8,20.7,52.2,0,3.8
25.0,-83.3,20.7,52.2,0,3.8
25.0,-82.8,20.7,52.2,0,3.8
25.0,-82.3,20.7,52.2,0,3.8
25.0,-81.8,20.7,52.2,0,3.8
25.0,-81.3,20.7,52.2,0,3.8
25.0,-80.8,20.7,52.2,0,3.8
25.0,-80.3,20.7,52.2,0,3.8
25.0,-79.8,20.7,52.2,0,3.8
25.0,-79.3,20.7,52.2,0,3.8
25.0,-78.8,20.7,52.2,0,3.8
25.0,-78.3,20.7,52.2,0,3.8
25.0,-77.8,20.7,52.2,0,3.8
25.0,-77.3,20.7,52.2,0,3.8
25.0,-76.8,20.7,52.2,0,3.8
25.0,-76.3,20.7,52.2,0,3.8
25.0,-75.8,20.7,52.2,0,3.8
25.0,-75.3,20.7,52.2,0,3.8
25.0,-74.8,20.7,52.2,0,3.8
25.0,-74.3,20.7,52.2,0,3.8
25.0,-73.8,20.7,52.2,0,3.8
25.0,-73.3,20.7,52.2,0,3.8
25.0,-72.8,20.7,52.2,0,3.8
25.0,-72.3,20.7,52.2,0,3.8
25.0,-71.8,20.7,52.2,0,3.8
25.0,-71.3,20.7,52.2,0,3.8
25.0,-70.8,20.7,52.2,0,3.8
25.0,-70.3,20.7,52.2,0,3.8
25.0,-69.8,20.7,52.2,0,3.8
25.0,-69.3,20.7,52.2,0,3.8
25.0,-68.8,20.7,52.2,0,3.8
25.0,-68.3,20.7,52.2,0,3.8
25.0,-67.8,20.7,52.2,0,3.8
25.0,-67.3,20.7,52.2,0,3.8
25.0,-66.8,20.7,52.2,0,3.8
25.5,-124.8,20.4,50.4,0,3.8
25.5,-124.3,20.4,50.4,0,3.8
25.5,-123.8,20.4,50.4,0,3.8
25.5,-123.3,20.4,50.4,0,3.8
25.5,-122.8,20.4,50.4,0,3.8
25.5,-122.3,20.4,50.4,0,3.8
25.5,-121.8,20.4,50.4,0,3.8
25.5,-121.3,20.4,50.4,0,3.8
25.5,-120.8,20.4,50.4,0,3.8
25.5,-120.3,20.4,50.4,0,3.8
25.5,-119.8,20.4,50.4,0,3.8
25.5,-119.3,20.4,50.4,0,3.8
25.5,-118.8,20.4,50.4,0,3.8
25.5,-118.3,20.4,50.4,0,3.8
25.5,-117.8,20.4,50.4,0,3.8
25.5,-117.3,20.4,50.4,0,3.8
25.5,-116.8,20.4,50.4,0,3.8
25.5,-116.3,20.4,50.4,0,3.8
25.5,-115.8,20.4,50.4,0,3.8
25.5,-115.3,20.4,50.4,0,3.8
25.5,-114.8,20.4,50.4,0,3.8
25.5,-114.3,20.4,50.4,0,3.8
25.5,-113.8,20.4,50.4,0,3.8
25.5,-113.3,20.4,50.4,0,3.8
25.5,-112.8,20.4,50.4,0,3.8
25.5,-112.3,20.4,50.4,0,3.8
25.5,-111.8,20.4,50.4,0,3.8
25.5,-111.3,20.4,50.4,0,3.8
25.5,-110.8,20.4,50.4,0,3.8
25.5,-110.3,20.4,50.4,0,3.8
25.5,-109.8,20.4,50.4,0,3.8
25.5,-109.3,20.4,50.4,0,3.8
25.5,-108.8,20.4,50.4,0,3.8
25.5,-108.3,20.4,50.4,0,3.8
25.5,-107.8,20.4,50.4,0,3.8
25.5,-107.3,20.4,50.4,0,3.8
25.5,-106.8,20.4,50.4,0,3.8
25.5,-106.3,20.4,50.4,0,3.8
25.5,-105.8,20.4,50.4,0,3.8
25.5,-105.3,20.4,50.4,0,3.8
25.5,-104.8,20.4,50.4,0,3.8
25.5,-104.3,20.4,50.4,0,3.8
25.5,-103.8,20.4,50.4,0,3.8
25.5,-103.3,20.4,50.4,0,3.8
25.5,-102.8,20.4,50.4,0,3.8
25.5,-102.3,20.4,50.4,0,3.8
25.5,-101.8,20.4,50.4,0,3.8
25.5,-101.3,20.4,50.4,0,3.8
25.5,-100.8,20.4,50.4,0,3.8
25.5,-100.3,20.4,50.4,0,3.8
25.5,-99.8,20.4,50.4,0,3.8
25.5,-99.3,20.4,50.4,0,3.8
25.5,-98.8,20.4,50.4,0,3.8
25.5,-98.3,20.4,50.4,0,3.8
25.5,-97.8,20.4,50.4,0,3.8
25.5,-97.3,20.4,50.4,0,3.8
25.5,-96.8,20.4,50.4,0,3.8
25.5,-96.3,20.4,50.4,0,3.8
25.5,-95.8,20.4,50.4,0,3.8
25.5,-95.3,20.4,50.4,0,3.8
25.5,-94.8,20.4,50.4,0,3.8
25.5,-94.3,20.4,50.4,0,3.8
25.5,-93.8,20.4,50.4,0,3.8
25.5,-93.3,20.4,50.4,0,3.8
25.5,-92.8,20.4,50.4,0,3.8
25.5,-92.3,20.4,50.4,0,3.8
25.5,-91.8,20.4,50.4,0,3.8
25.5,-91.3,20.4,50.4,0,3.8
25.5,-90.8,20.4,50.4,0,3.8
25.5,-90.3,20.4,50.4,0,3.8
25.5,-89.8,20.4,50.4,0,3.8
25.5,-89.3,20.4,50.4,0,3.8
25.5,-88.8,20.4,50.4,0,3.8
25.5,-88.3,20.4,50.4,0,3.8
25.5,-87.8,20.4,50.4,0,3.8
25.5,-87.3,20.4,50.4,0,3.8
25.5,-86.8,20.4,50.4,0,3.8
25.5,-86.3,20.4,50.4,0,3.8
25.5,-85.8,20.4,50.4,0,3.8
25.5,-85.3,20.4,50.4,0,3.8
25.5,-84.8,20.4,50.4,0,3.8
25.5,-84.3,20.4,50.4,0,3.8
25.5,-83.8,20.4,50.4,0,3.8
25.5,-83.3,20.4,50.4,0,3.8
25.5,-82.8,20.4,50.4,0,3.8
25.5,-82.3,20.4,50.4,0,3.8
25.5,-81.8,20.4,50.4,0,3.8
25.5,-81.3,20.4,50.4,0,3.8
25.5,-80.8,20.4,50.4,0,3.8
25.5,-80.3,20.4,50.4,0,3.8
25.5,-79.8,20.4,50.4,0,3.8
25.5,-79.3,20.4,50.4,0,3.8
25.5,-78.8,20.4,50.4,0,3.8
25.5,-78.3,20.4,50.4,0,3.8
25.5,-77.8,20.4,50.4,0,3.8
25.5,-77.3,20.4,50.4,0,3.8
25.5,-76.8,20.4,50.4,0,3.8
25.5,-76.3,20.4,50.4,0,3.8
25.5,-75.8,20.4,50.4,0,3.8
25.5,-75.3,20.4,50.4,0,3.8
25.5,-74.8,20.4,50.4,0,3.8
25.5,-74.3,20.4,50.4,0,3.8
25.5,-73.8,20.4,50.4,0,3.8
25.5,-73.3,20.4,50.4,0,3.8
25.5,-72.8,20.4,50.4,0,3.8
25.5,-72.3,20.4,50.4,0,3.8
25.5,-71.8,20.4,50.4,0,3.8
25.5,-71.3,20.4,50.4,0,3.8
25.5,-70.8,20.4,50.4,0,3.8
25.5,-70.3,20.4,50.4,0,3.8
25.5,-69.8,20.4,50.4,0,3.8
25.5,-69.3,20.4,50.4,0,3.8
25.5,-68.8,20.4,50.4,0,3.8
25.5,-68.3,20.4,50.4,0,3.8
25.5,-67.8,20.4,50.4,0,3.8
25.5,-67.3,20.4,50.4,0,3.8
25.5,-66.8,20.4,50.4,0,3.8
26.0,-124.8,20.1,48.6,0,3.8
26.0,-124.3,20.1,48.6,0,3.8
26.0,-123.8,20.1,48.6,0,3.8
26.0,-123.3,20.1,48.6,0,3.8
26.0,-122.8,20.1,48.6,0,3.8
26.0,-122.3,20.1,48.6,0,3.8
26.0,-121.8,20.1,48.6,0,3.8
26.0,-121.3,20.1,48.6,0,3.8
26.0,-120.8,20.1,48.6,0,3.8
26.0,-120.3,20.1,48.6,0,3.8
26.0,-119.8,20.1,48.6,0,3.8
26.0,-119.3,20.1,48.6,0,3.8
26.0,-118.8,20.1,48.6,0,3.8
26.0,-118.3,20.1,48.6,0,3.8
26.0,-117.8,20.1,48.6,0,3.8
26.0,-117.3,20.1,48.6,0,3.8
26.0,-116.8,20.1,48.6,0,3.8
26.0,-116.3,20.1,48.6,0,3.8
26.0,-115.8,20.1,48.6,0,3.8
26.0,-115.3,20.1,48.6,0,3.8
26.0,-114.8,20.1,48.6,0,3.8
26.0,-114.3,20.1,48.6,0,3.8
26.0,-113.8,20.1,48.6,0,3.8
26.0,-113.3,20.1,48.6,0,3.8
26.0,-112.8,20.1,48.6,0,3.8
26.0,-112.3,20.1,48.6,0,3.8
26.0,-111.8,20.1,48.6,0,3.8
26.0,-111.3,20.1,48.6,0,3.8
26.0,-110.8,20.1,48.6,0,3.8
26.0,-110.3,20.1,48.6,0,3.8
26.0,-109.8,20.1,48.6,0,3.8
26.0,-109.3,20.1,48.6,0,3.8
26.0,-108.8,20.1,48.6,0,3.8
26.0,-108.3,20.1,48.6,0,3.8
26.0,-107.8,20.1,48.6,0,3.8
26.0,-107.3,20.1,48.6,0,3.8
26.0,-106.8,20.1,48.6,0,3.8
26.0,-106.3,20.1,48.6,0,3.8
26.0,-105.8,20.1,48.6,0,3.8
26.0,-105.3,20.1,48.6,0,3.8
26.0,-104.8,20.1,48.6,0,3.8
26.0,-104.3,20.1,48.6,0,3.8
26.0,-103.8,20.1,48.6,0,3.8
26.0,-103.3,20.1,48.6,0,3.8
26.0,-102.8,20.1,48.6,0,3.8
26.0,-102.3,20.1,48.6,0,3.8
26.0,-101.8,20.1,48.6,0,3.8
26.0,-101.3,20.1,48.6,0,3.8
26.0,-100.8,20.1,48.6,0,3.8
26.0,-100.3,20.1,48.6,0,3.8
26.0,-99.8,20.1,48.6,0,3.8
26.0,-99.3,20.1,48.6,0,3.8
26.0,-98.8,20.1,48.6,0,3.8
26.0,-98.3,20.1,48.6,0,3.8
26.0,-97.8,20.1,48.6,0,3.8
26.0,-97.3,20.1,48.6,0,3.8
26.0,-96.8,20.1,48.6,0,3.8
26.0,-96.3,20.1,48.6,0,3.8
26.0,-95.8,20.1,48.6,0,3.8
26.0,-95.3,20.1,48.6,0,3.8
26.0,-94.8,20.1,48.6,0,3.8
26.0,-94.3,20.1,48.6,0,3.8
26.0,-93.8,20.1,48.6,0,3.8
26.0,-93.3,20.1,48.6,0,3.8
26.0,-92.8,20.1,48.6,0,3.8
26.0,-92.3,20.1,48.6,0,3.8
26.0,-91.8,20.1,48.6,0,3.8
26.0,-91.3,20.1,48.6,0,3.8
26.0,-90.8,20.1,48.6,0,3.8
26.0,-90.3,20.1,48.6,0,3.8
26.0,-89.8,20.1,48.6,0,3.8
26.0,-89.3,20.1,48.6,0,3.8
26.0,-88.8,20.1,48.6,0,3.8
26.0,-88.3,20.1,48.6,0,3.8
26.0,-87.8,20.1,48.6,0,3.8
26.0,-87.3,20.1,48.6,0,3.8
26.0,-86.8,20.1,48.6,0,3.8
26.0,-86.3,20.1,48.6,0,3.8
26.0,-85.8,20.1,48.6,0,3.8
26.0,-85.3,20.1,48.6,0,3.8
26.0,-84.8,20.1,48.6,0,3.8
26.0,-84.3,20.1,48.6,0,3.8
26.0,-83.8,20.1,48.6,0,3.8
26.0,-83.3,20.1,48.6,0,3.8
26.0,-82.8,20.1,48.6,0,3.8
26.0,-82.3,20.1,48.6,0,3.8
26.0,-81.8,20.1,48.6,0,3.8
26.0,-81.3,20.1,48.6,0,3.8
26.0,-80.8,20.1,48.6,0,3.8
26.0,-80.3,20.1,48.6,0,3.8
26.0,-79.8,20.1,48.6,0,3.8
26.0,-79.3,20.1,48.6,0,3.8
26.0,-78.8,20.1,48.6,0,3.8
26.0,-78.3,20.1,48.6,0,3.8
26.0,-77.8,20.1,48.6,0,3.8
26.0,-77.3,20.1,48.6,0,3.8
26.0,-76.8,20.1,48.6,0,3.8
26.0,-76.3,20.1,48.6,0,3.8
26.0,-75.8,20.1,48.6,0,3.8
26.0,-75.3,20.1,48.6,0,3.8
26.0,-74.8,20.1,48.6,0,3.8
26.0,-74.3,20.1,48.6,0,3.8
26.0,-73.8,20.1,48.6,0,3.8
26.0,-73.3,20.1,48.6,0,3.8
26.0,-72.8,20.1,48.6,0,3.8
26.0,-72.3,20.1,48.6,0,3.8
26.0,-71.8,20.1,48.6,0,3.8
26.0,-71.3,20.1,48.6,0,3.8
26.0,-70.8,20.1,48.6,0,3.8
26.0,-70.3,20.1,48.6,0,3.8
26.0,-69.8,20.1,48.6,0,3.8
26.0,-69.3,20.1,48.6,0,3.8
26.0,-68.8,20.1,48.6,0,3.8
26.0,-68.3,20.1,48.6,0,3.8
26.0,-67.8,20.1,48.6,0,3.8
26.0,-67.3,20.1,48.6,0,3.8
26.0,-66.8,20.1,48.6,0,3.8
26.5,-124.8,19.8,46.8,0,3.8
26.5,-124.3,19.8,46.8,0,3.8
26.5,-123.8,19.8,46.8,0,3.8
26.5,-123.3,19.8,46.8,0,3.8
26.5,-122.8,19.8,46.8,0,3.8
26.5,-122.3,19.8,46.8,0,3.8
26.5,-121.8,19.8,46.8,0,3.8
26.5,-121.3,19.8,46.8,0,3.8
26.5,-120.8,19.8,46.8,0,3.8
26.5,-120.3,19.8,46.8,0,3.8
26.5,-119.8,19.8,46.8,0,3.8
26.5,-119.3,19.8,46.8,0,3.8
26.5,-118.8,19.8,46.8,0,3.8
26.5,-118.3,19.8,46.8,0,3.8
26.5,-117.8,19.8,46.8,0,3.8
26.5,-117.3,19.8,46.8,0,3.8
26.5,-116.8,19.8,46.8,0,3.8
26.5,-116.3,19.8,46.8,0,3.8
26.5,-115.8,19.8,46.8,0,3.8
26.5,-115.3,19.8,46.8,0,3.8
26.5,-114.8,19.8,46.8,0,3.8
26.5,-114.3,19.8,46.8,0,3.8
26.5,-113.8,19.8,46.8,0,3.8
26.5,-113.3,19.8,46.8,0,3.8
26.5,-112.8,19.8,46.8,0,3.8
26.5,-112.3,19.8,46.8,0,3.8
26.5,-111.8,19.8,46.8,0,3.8
26.5,-111.3,19.8,46.8,0,3.8
26.5,-110.8,19.8,46.8,0,3.8
26.5,-110.3,19.8,46.8,0,3.8
26.5,-109.8,19.8,46.8,0,3.8
26.5,-109.3,19.8,46.8,0,3.8
26.5,-108.8,19.8,46.8,0,3.8
26.5,-108.3,19.8,46.8,0,3.8
26.5,-107.8,19.8,46.8,0,3.8
26.5,-107.3,19.8,46.8,0,3.8
26.5,-106.8,19.8,46.8,0,3.8
26.5,-106.3,19.8,46.8,0,3.8
26.5,-105.8,19.8,46.8,0,3.8
26.5,-105.3,19.8,46.8,0,3.8
26.5,-104.8,19.8,46.8,0,3.8
26.5,-104.3,19.8,46.8,0,3.8
26.5,-103.8,19.8,46.8,0,3.8
26.5,-103.3,19.8,46.8,0,3.8
26.5,-102.8,19.8,46.8,0,3.8
26.5,-102.3,19.8,46.8,0,3.8
26.5,-101.8,19.8,46.8,0,3.8
26.5,-101.3,19.8,46.8,0,3.8
26.5,-100.8,19.8,46.8,0,3.8
26.5,-100.3,19.8,46.8,0,3.8
26.5,-99.8,19.8,46.8,0,3.8
26.5,-99.3,19.8,46.8,0,3.8
26.5,-98.8,19.8,46.8,0,3.8
26.5,-98.3,19.8,46.8,0,3.8
26.5,-97.8,19.8,46.8,0,3.8
26.5,-97.3,19.8,46.8,0,3.8
26.5,-96.8,19.8,46.8,0,3.8
26.5,-96.3,19.8,46.8,0,3.8
26.5,-95.8,19.8,46.8,0,3.8
26.5,-95.3,19.8,46.8,0,3.8
26.5,-94.8,19.8,46.8,0,3.8
26.5,-94.3,19.8,46.8,0,3.8
26.5,-93.8,19.8,46.8,0,3.8
26.5,-93.3,19.8,46.8,0,3.8
26.5,-92.8,19.8,46.8,0,3.8
26.5,-92.3,19.8,46.8,0,3.8
26.5,-91.8,19.8,46.8,0,3.8
26.5,-91.3,19.8,46.8,0,3.8
26.5,-90.8,19.8,46.8,0,3.8
26.5,-90.3,19.8,46.8,0,3.8
26.5,-89.8,19.8,46.8,0,3.8
26.5,-89.3,19.8,46.8,0,3.8
26.5,-88.8,19.8,46.8,0,3.8
26.5,-88.3,19.8,46.8,0,3.8
26.5,-87.8,19.8,46.8,0,3.8
26.5,-87.3,19.8,46.8,0,3.8
26.5,-86.8,19.8,46.8,0,3.8
26.5,-86.3,19.8,46.8,0,3.8
26.5,-85.8,19.8,46.8,0,3.8
26.5,-85.3,19.8,46.8,0,3.8
26.5,-84.8,19.8,46.8,0,3.8
26.5,-84.3,19.8,46.8,0,3.8
26.5,-83.8,19.8,46.8,0,3.8
26.5,-83.3,19.8,46.8,0,3.8
26.5,-82.8,19.8,46.8,0,3.8
26.5,-82.3,19.8,46.8,0,3.8
26.5,-81.8,19.8,46.8,0,3.8
26.5,-81.3,19.8,46.8,0,3.8
26.5,-80.8,19.8,46.8,0,3.8
26.5,-80.3,19.8,46.8,0,3.8
26.5,-79.8,19.8,46.8,0,3.8
26.5,-79.3,19.8,46.8,0,3.8
26.5,-78.8,19.8,46.8,0,3.8
26.5,-78.3,19.8,46.8,0,3.8
26.5,-77.8,19.8,46.8,0,3.8
26.5,-77.3,19.8,46.8,0,3.8
26.5,-76.8,19.8,46.8,0,3.8
26.5,-76.3,19.8,46.8,0,3.8
26.5,-75.8,19.8,46.8,0,3.8
26.5,-75.3,19.8,46.8,0,3.8
26.5,-74.8,19.8,46.8,0,3.8
26.5,-74.3,19.8,46.8,0,3.8
26.5,-73.8,19.8,46.8,0,3.8
26.5,-73.3,19.8,46.8,0,3.8
26.5,-72.8,19.8,46.8,0,3.8
26.5,-72.3,19.8,46.8,0,3.8
26.5,-71.8,19.8,46.8,0,3.8
26.5,-71.3,19.8,46.8,0,3.8
26.5,-70.8,19.8,46.8,0,3.8
26.5,-70.3,19.8,46.8,0,3.8
26.5,-69.8,19.8,46.8,0,3.8
26.5,-69.3,19.8,46.8,0,3.8
26.5,-68.8,19.8,46.8,0,3.8
26.5,-68.3,19.8,46.8,0,3.8
26.5,-67.8,19.8,46.8,0,3.8
26.5,-67.3,19.8,46.8,0,3.8
26.5,-66.8,19.8,46.8,0,3.8
27.0,-124.8,19.5,45.0,0,3.8
27.0,-124.3,19.5,45.0,0,3.8
27.0,-123.8,19.5,45.0,0,3.8
27.0,-123.3,19.5,45.0,0,3.8
27.0,-122.8,19.5,45.0,0,3.8
27.0,-122.3,19.5,45.0,0,3.8
27.0,-121.8,19.5,45.0,0,3.8
27.0,-121.3,19.5,45.0,0,3.8
27.0,-120.8,19.5,45.0,0,3.8
27.0,-120.3,19.5,45.0,0,3.8
27.0,-119.8,19.5,45.0,0,3.8
27.0,-119.3,19.5,45.0,0,3.8
27.0,-118.8,19.5,45.0,0,3.8
27.0,-118.3,19.5,45.0,0,3.8
27.0,-117.8,19.5,45.0,0,3.8
27.0,-117.3,19.5,45.0,0,3.8
27.0,-116.8,19.5,45.0,0,3.8
27.0,-116.3,19.5,45.0,0,3.8
27.0,-115.8,19.5,45.0,0,3.8
27.0,-115.3,19.5,45.0,0,3.8
27.0,-114.8,19.5,45.0,0,3.8
