lat,lon,t_mean_c,heat_days,ice_days,wind_speed
38.0,-5.3,16.2,25.2,0,4.6
38.0,-4.8,16.2,25.2,0,4.6
38.0,-4.3,16.2,25.2,0,4.6
38.0,-3.8,16.2,25.2,0,4.6
38.0,-3.3,16.2,25.2,0,4.6
38.0,-2.8,16.2,25.2,0,4.6
38.0,-2.3,16.2,25.2,0,4.6
38.0,-1.8,16.2,25.2,0,4.6
38.0,-1.3,16.2,25.2,0,4.6
38.0,-0.8,16.2,25.2,0,4.6
38.0,-0.3,16.2,25.2,0,4.6
38.0,0.2,16.2,25.2,0,4.6
38.0,0.7,16.2,25.2,0,4.6
38.0,1.2,16.2,25.2,0,4.6
38.0,1.7,16.2,25.2,0,4.6
38.0,2.2,16.2,25.2,0,4.6
38.0,2.7,16.2,25.2,0,4.6
38.0,3.2,16.2,25.2,0,4.6
38.0,3.7,16.2,25.2,0,4.6
38.5,-9.3,15.9,23.4,0,4.6
38.5,-8.8,15.9,23.4,0,4.6
38.5,-8.3,15.9,23.4,0,4.6
38.5,-7.8,15.9,23.4,0,4.6
38.5,-7.3,15.9,23.4,0,4.6
38.5,-6.8,15.9,23.4,0,4.6
38.5,-6.3,15.9,23.4,0,4.6
38.5,-5.8,15.9,23.4,0,4.6
38.5,-5.3,15.9,23.4,0,4.6
38.5,-4.8,15.9,23.4,0,4.6
38.5,-4.3,15.9,23.4,0,4.6
38.5,-3.8,15.9,23.4,0,4.6
38.5,-3.3,15.9,23.4,0,4.6
38.5,-2.8,15.9,23.4,0,4.6
38.5,-2.3,15.9,23.4,0,4.6
38.5,-1.8,15.9,23.4,0,4.6
38.5,-1.3,15.9,23.4,0,4.6
38.5,-0.8,15.9,23.4,0,4.6
38.5,-0.3,15.9,23.4,0,4.6
38.5,0.2,15.9,23.4,0,4.6
38.5,0.7,15.9,23.4,0,4.6
38.5,1.2,15.9,23.4,0,4.6
38.5,1.7,15.9,23.4,0,4.6
38.5,2.2,15.9,23.4,0,4.6
38.5,2.7,15.9,23.4,0,4.6
38.5,3.2,15.9,23.4,0,4.6
38.5,3.7,15.9,23.4,0,4.6
39.0,-9.3,15.6,21.6,0,4.6
39.0,-8.8,15.6,21.6,0,4.6
39.0,-8.3,15.6,21.6,0,4.6
39.0,-7.8,15.6,21.6,0,4.6
39.0,-7.3,15.6,21.6,0,4.6
39.0,-6.8,15.6,21.6,0,4.6
39.0,-6.3,15.6,21.6,0,4.6
39.0,-5.8,15.6,21.6,0,4.6
39.0,-5.3,15.6,21.6,0,4.6
39.0,-4.8,15.6,21.6,0,4.6
39.0,-4.3,15.6,21.6,0,4.6
39.0,-3.8,15.6,21.6,0,4.6
39.0,-3.3,15.6,21.6,0,4.6
39.0,-2.8,15.6,21.6,0,4.6
39.0,-2.3,15.6,21.6,0,4.6
39.0,-1.8,15.6,21.6,0,4.6
39.0,-1.3,15.6,21.6,0,4.6
39.0,-0.8,15.6,21.6,0,4.6
39.0,-0.3,15.6,21.6,0,4.6
39.0,0.2,15.6,21.6,0,4.6
39.0,0.7,15.6,21.6,0,4.6
39.0,1.2,15.6,21.6,0,4.6
39.0,1.7,15.6,21.6,0,4.6
39.0,2.2,15.6,21.6,0,4.6
39.0,2.7,15.6,21.6,0,4.6
39.0,3.2,15.6,21.6,0,4.6
39.0,3.7,15.6,21.6,0,4.6
39.5,-9.3,15.3,19.8,0,4.6
39.5,-8.8,15.3,19.8,0,4.6
39.5,-8.3,15.3,19.8,0,4.6
39.5,-7.8,15.3,19.8,0,4.6
39.5,-7.3,15.3,19.8,0,4.6
39.5,-6.8,15.3,19.8,0,4.6
39.5,-6.3,15.3,19.8,0,4.6
39.5,-5.8,15.3,19.8,0,4.6
39.5,-5.3,15.3,19.8,0,4.6
39.5,-4.8,15.3,19.8,0,4.6
39.5,-4.3,15.3,19.8,0,4.6
39.5,-3.8,15.3,19.8,0,4.6
39.5,-3.3,15.3,19.8,0,4.6
39.5,-2.8,15.3,19.8,0,4.6
39.5,-2.3,15.3,19.8,0,4.6
39.5,-1.8,15.3,19.8,0,4.6
39.5,-1.3,15.3,19.8,0,4.6
39.5,-0.8,15.3,19.8,0,4.6
39.5,-0.3,15.3,19.8,0,4.6
39.5,0.2,15.3,19.8,0,4.6
39.5,0.7,15.3,19.8,0,4.6
39.5,1.2,15.3,19.8,0,4.6
39.5,1.7,15.3,19.8,0,4.6
39.5,2.2,15.3,19.8,0,4.6
39.5,2.7,15.3,19.8,0,4.6
39.5,3.2,15.3,19.8,0,4.6
39.5,3.7,15.3,19.8,0,4.6
40.0,-9.3,15.0,18.0,0,4.6
40.0,-8.8,15.0,18.0,0,4.6
40.0,-8.3,15.0,18.0,0,4.6
40.0,-7.8,15.0,18.0,0,4.6
40.0,-7.3,15.0,18.0,0,4.6
40.0,-6.8,15.0,18.0,0,4.6
40.0,-6.3,15.0,18.0,0,4.6
40.0,-5.8,15.0,18.0,0,4.6
40.0,-5.3,15.0,18.0,0,4.6
40.0,-4.8,15.0,18.0,0,4.6
40.0,-4.3,15.0,18.0,0,4.6
40.0,-3.8,15.0,18.0,0,4.6
40.0,-3.3,15.0,18.0,0,4.6
40.0,-2.8,15.0,18.0,0,4.6
40.0,-2.3,15.0,18.0,0,4.6
40.0,-1.8,15.0,18.0,0,4.6
40.0,-1.3,15.0,18.0,0,4.6
40.0,-0.8,15.0,18.0,0,4.6
40.0,-0.3,15.0,18.0,0,4.6
40.0,0.2,15.0,18.0,0,4.6
40.0,0.7,15.0,18.0,0,4.6
40.0,1.2,15.0,18.0,0,4.6
40.0,1.7,15.0,18.0,0,4.6
40.0,2.2,15.0,18.0,0,4.6
40.0,2.7,15.0,18.0,0,4.6
40.0,3.2,15.0,18.0,0,4.6
40.0,3.7,15.0,18.0,0,4.6
40.5,-9.3,14.7,16.2,0,4.6
40.5,-8.8,14.7,16.2,0,4.6
40.5,-8.3,14.7,16.2,0,4.6
40.5,-7.8,14.7,16.2,0,4.6
40.5,-7.3,14.7,16.2,0,4.6
40.5,-6.8,14.7,16.2,0,4.6
40.5,-6.3,14.7,16.2,0,4.6
40.5,-5.8,14.7,16.2,0,4.6
40.5,-5.3,14.7,16.2,0,4.6
40.5,-4.8,14.7,16.2,0,4.6
40.5,-4.3,14.7,16.2,0,4.6
40.5,-3.8,14.7,16.2,0,4.6
40.5,-3.3,14.7,16.2,0,4.6
40.5,-2.8,14.7,16.2,0,4.6
40.5,-2.3,14.7,16.2,0,4.6
40.5,-1.8,14.7,16.2,0,4.6
40.5,-1.3,14.7,16.2,0,4.6
40.5,-0.8,14.7,16.2,0,4.6
40.5,-0.3,14.7,16.2,0,4.6
40.5,0.2,14.7,16.2,0,4.6
40.5,0.7,14.7,16.2,0,4.6
40.5,1.2,14.7,16.2,0,4.6
40.5,1.7,14.7,16.2,0,4.6
40.5,2.2,14.7,16.2,0,4.6
40.5,2.7,14.7,16.2,0,4.6
40.5,3.2,14.7,16.2,0,4.6
40.5,3.7,14.7,16.2,0,4.6
41.0,-9.3,14.4,14.4,0,4.6
41.0,-8.8,14.4,14.4,0,4.6
41.0,-8.3,14.4,14.4,0,4.6
41.0,-7.8,14.4,14.4,0,4.6
41.0,-7.3,14.4,14.4,0,4.6
41.0,-6.8,14.4,14.4,0,4.6
41.0,-6.3,14.4,14.4,0,4.6
41.0,-5.8,14.4,14.4,0,4.6
41.0,-5.3,14.4,14.4,0,4.6
41.0,-4.8,14.4,14.4,0,4.6
41.0,-4.3,14.4,14.4,0,4.6
41.0,-3.8,14.4,14.4,0,4.6
41.0,-3.3,14.4,14.4,0,4.6
41.0,-2.8,14.4,14.4,0,4.6
41.0,-2.3,14.4,14.4,0,4.6
41.0,-1.8,14.4,14.4,0,4.6
41.0,-1.3,14.4,14.4,0,4.6
41.0,-0.8,14.4,14.4,0,4.6
41.0,-0.3,14.4,14.4,0,4.6
41.0,0.2,14.4,14.4,0,4.6
41.0,0.7,14.4,14.4,0,4.6
41.0,1.2,14.4,14.4,0,4.6
41.0,1.7,14.4,14.4,0,4.6
41.0,2.2,14.4,14.4,0,4.6
41.0,2.7,14.4,14.4,0,4.6
41.0,3.2,14.4,14.4,0,4.6
41.0,3.7,14.4,14.4,0,4.6
41.5,-9.3,14.1,12.6,0,4.6
41.5,-8.8,14.1,12.6,0,4.6
41.5,-8.3,14.1,12.6,0,4.6
41.5,-7.8,14.1,12.6,0,4.6
41.5,-7.3,14.1,12.6,0,4.6
41.5,-6.8,14.1,12.6,0,4.6
41.5,-6.3,14.1,12.6,0,4.6
41.5,-5.8,14.1,12.6,0,4.6
41.5,-5.3,14.1,12.6,0,4.6
41.5,-4.8,14.1,12.6,0,4.6
41.5,-4.3,14.1,12.6,0,4.6
41.5,-3.8,14.1,12.6,0,4.6
41.5,-3.3,14.1,12.6,0,4.6
41.5,-2.8,14.1,12.6,0,4.6
41.5,-2.3,14.1,12.6,0,4.6
41.5,-1.8,14.1,12.6,0,4.6
41.5,-1.3,14.1,12.6,0,4.6
41.5,-0.8,14.1,12.6,0,4.6
41.5,-0.3,14.1,12.6,0,4.6
41.5,0.2,14.1,12.6,0,4.6
41.5,0.7,14.1,12.6,0,4.6
41.5,1.2,14.1,12.6,0,4.6
41.5,1.7,14.1,12.6,0,4.6
41.5,2.2,14.1,12.6,0,4.6
41.5,2.7,14.1,12.6,0,4.6
41.5,3.2,14.1,12.6,0,4.6
41.5,3.7,14.1,12.6,0,4.6
42.0,-9.3,13.8,10.8,0,4.6
42.0,-8.8,13.8,10.8,0,4.6
42.0,-8.3,13.8,10.8,0,4.6
42.0,-7.8,13.8,10.8,0,4.6
42.0,-7.3,13.8,10.8,0,4.6
42.0,-6.8,13.8,10.8,0,4.6
42.0,-6.3,13.8,10.8,0,4.6
42.0,-5.8,13.8,10.8,0,4.6
42.0,-5.3,13.8,10.8,0,4.6
42.0,-4.8,13.8,10.8,0,4.6
42.0,-4.3,13.8,10.8,0,4.6
42.0,-3.8,13.8,10.8,0,4.6
42.0,-3.3,13.8,10.8,0,4.6
42.0,-2.8,13.8,10.8,0,4.6
42.0,-2.3,13.8,10.8,0,4.6
42.0,-1.8,13.8,10.8,0,4.6
42.0,-1.3,13.8,10.8,0,4.6
42.0,-0.8,13.8,10.8,0,4.6
42.0,-0.3,13.8,10.8,0,4.6
42.0,0.2,13.8,10.8,0,4.6
42.0,0.7,13.8,10.8,0,4.6
42.0,1.2,13.8,10.8,0,4.6
42.0,1.7,13.8,10.8,0,4.6
42.0,2.2,13.8,10.8,0,4.6
42.0,2.7,13.8,10.8,0,4.6
42.0,3.2,13.8,10.8,0,4.6
42.0,3.7,13.8,10.8,0,4.6
42.5,-9.3,13.5,9.0,0,4.5
42.5,-8.8,13.5,9.0,0,4.5
42.5,-8.3,13.5,9.0,0,4.5
42.5,-7.8,13.5,9.0,0,4.5
42.5,-7.3,13.5,9.0,0,4.5
42.5,-6.8,13.5,9.0,0,4.5
42.5,-6.3,13.5,9.0,0,4.5
42.5,-5.8,13.5,9.0,0,4.5
42.5,-5.3,13.5,9.0,0,4.5
42.5,-4.8,13.5,9.0,0,4.5
42.5,-4.3,13.5,9.0,0,4.5
42.5,-3.8,13.5,9.0,0,4.5
42.5,-3.3,13.5,9.0,0,4.5
42.5,-2.8,13.5,9.0,0,4.5
42.5,-2.3,13.5,9.0,0,4.5
42.5,-1.8,13.5,9.0,0,4.5
42.5,-1.3,13.5,9.0,0,4.5
42.5,-0.8,13.5,9.0,0,4.5
42.5,-0.3,13.5,9.0,0,4.5
42.5,0.2,13.5,9.0,0,4.5
42.5,0.7,13.5,9.0,0,4.5
42.5,1.2,13.5,9.0,0,4.5
42.5,1.7,13.5,9.0,0,4.5
42.5,2.2,13.5,9.0,0,4.5
42.5,2.7,13.5,9.0,0,4.5
42.5,3.2,13.5,9.0,0,4.5
42.5,3.7,13.5,9.0,0,4.5
43.0,-9.3,13.2,7.2,0,4.5
43.0,-8.8,13.2,7.2,0,4.5
43.0,-8.3,13.2,7.2,0,4.5
43.0,-7.8,13.2,7.2,0,4.5
43.0,-7.3,13.2,7.2,0,4.5
43.0,-6.8,13.2,7.2,0,4.5
43.0,-6.3,13.2,7.2,0,4.5
43.0,-5.8,13.2,7.2,0,4.5
43.0,-5.3,13.2,7.2,0,4.5
43.0,-4.8,13.2,7.2,0,4.5
43.0,-4.3,13.2,7.2,0,4.5
43.0,-3.8,13.2,7.2,0,4.5
43.0,-3.3,13.2,7.2,0,4.5
43.0,-2.8,13.2,7.2,0,4.5
43.0,-2.3,13.2,7.2,0,4.5
43.0,-1.8,13.2,7.2,0,4.5
43.0,-1.3,13.2,7.2,0,4.5
43.0,-0.8,13.2,7.2,0,4.5
43.0,-0.3,13.2,7.2,0,4.5
43.0,0.2,13.2,7.2,0,4.5
43.0,0.7,13.2,7.2,0,4.5
43.0,1.2,13.2,7.2,0,4.5
43.0,1.7,13.2,7.2,0,4.5
43.0,2.2,13.2,7.2,0,4.5
43.0,2.7,13.2,7.2,0,4.5
43.0,3.2,13.2,7.2,0,4.5
43.0,3.7,13.2,7.2,0,4.5
43.5,-9.3,12.9,5.4,0,4.5
43.5,-8.8,12.9,5.4,0,4.5
43.5,-8.3,12.9,5.4,0,4.5
43.5,-7.8,12.9,5.4,0,4.5
43.5,-7.3,12.9,5.4,0,4.5
43.5,-6.8,12.9,5.4,0,4.5
43.5,-6.3,12.9,5.4,0,4.5
43.5,-5.8,12.9,5.4,0,4.5
43.5,-5.3,12.9,5.4,0,4.5
43.5,-4.8,12.9,5.4,0,4.5
43.5,-4.3,12.9,5.4,0,4.5
43.5,-3.8,12.9,5.4,0,4.5
43.5,-3.3,12.9,5.4,0,4.5
43.5,-2.8,12.9,5.4,0,4.5
43.5,-2.3,12.9,5.4,0,4.5
43.5,-1.8,12.9,5.4,0,4.5
43.5,-1.3,12.9,5.4,0,4.5
43.5,-0.8,12.9,5.4,0,4.5
43.5,-0.3,12.9,5.4,0,4.5
43.5,0.2,12.9,5.4,0,4.5
43.5,0.7,12.9,5.4,0,4.5
43.5,1.2,12.9,5.4,0,4.5
43.5,1.7,12.9,5.4,0,4.5
43.5,2.2,12.9,5.4,0,4.5
43.5,2.7,12.9,5.4,0,4.5
43.5,3.2,12.9,5.4,0,4.5
43.5,3.7,12.9,5.4,0,4.5
44.0,-9.3,12.6,3.6,0,4.5
44.0,-8.8,12.6,3.6,0,4.5
44.0,-8.3,12.6,3.6,0,4.5
44.0,-7.8,12.6,3.6,0,4.5
44.0,-7.3,12.6,3.6,0,4.5
44.0,-6.8,12.6,3.6,0,4.5
44.0,-6.3,12.6,3.6,0,4.5
44.0,-5.8,12.6,3.6,0,4.5
44.0,-5.3,12.6,3.6,0,4.5
44.0,-4.8,12.6,3.6,0,4.5
44.0,-4.3,12.6,3.6,0,4.5
44.0,-3.8,12.6,3.6,0,4.5
44.0,-3.3,12.6,3.6,0,4.5
44.0,-2.8,12.6,3.6,0,4.5
44.0,-2.3,12.6,3.6,0,4.5
44.0,-1.8,12.6,3.6,0,4.5
44.0,-1.3,12.6,3.6,0,4.5
44.0,-0.8,12.6,3.6,0,4.5
44.0,-0.3,12.6,3.6,0,4.5
44.0,0.2,12.6,3.6,0,4.5
44.0,0.7,12.6,3.6,0,4.5
44.0,1.2,12.6,3.6,0,4.5
44.0,1.7,12.6,3.6,0,4.5
44.0,2.2,12.6,3.6,0,4.5
44.0,2.7,12.6,3.6,0,4.5
44.0,3.2,12.6,3.6,0,4.5
44.0,3.7,12.6,3.6,0,4.5
