lat,lon,t_mean_c,heat_days,ice_days,wind_speed
35.5,23.0,19.3,68.0,1,6.5
35.5,23.5,19.3,67.8,1,6.5
35.5,24.0,19.2,67.5,1,6.5
35.5,24.5,19.2,67.2,1,6.5
35.5,25.0,19.2,67.0,1,6.5
35.5,25.5,19.2,74.8,1,7.7
35.5,26.0,19.1,74.5,1,7.7
35.5,26.5,19.1,74.2,1,7.7
35.5,27.0,19.1,74.0,1,7.7
35.5,27.5,19.1,73.8,1,7.7
35.5,28.0,19.1,73.5,1,7.7
35.5,28.5,19.0,73.2,1,7.7
35.5,29.0,19.0,73.0,1,7.7
35.5,29.5,19.0,72.8,1,7.7
36.0,19.0,18.0,65.0,8,6.5
36.0,19.5,18.0,64.8,8,6.5
36.0,20.0,17.9,64.5,8,6.5
36.0,20.5,17.9,64.2,8,6.5
36.0,21.0,17.9,64.0,8,6.5
36.0,21.5,19.4,68.8,1,6.5
36.0,22.0,19.4,68.5,1,6.5
36.0,22.5,19.3,68.2,1,6.5
36.0,23.0,19.3,68.0,1,6.5
36.0,23.5,19.3,67.8,1,6.5
36.0,24.0,19.2,67.5,1,6.5
36.0,24.5,19.2,67.2,1,6.5
36.0,25.0,19.2,67.0,1,6.5
36.0,25.5,19.2,74.8,1,7.7
36.0,26.0,19.1,74.5,1,7.7
36.0,26.5,19.1,74.2,1,7.7
36.0,27.0,19.1,74.0,1,7.7
36.0,27.5,19.1,73.8,1,7.7
36.0,28.0,19.1,73.5,1,7.7
36.0,28.5,19.0,73.2,1,7.7
36.0,29.0,19.0,73.0,1,7.7
36.0,29.5,19.0,72.8,1,7.7
36.5,19.0,18.0,65.0,8,6.5
36.5,19.5,18.0,64.8,8,6.5
36.5,20.0,17.9,64.5,8,6.5
36.5,20.5,17.9,64.2,8,6.5
36.5,21.0,17.9,64.0,8,6.5
36.5,21.5,19.4,68.8,1,6.5
36.5,22.0,19.4,68.5,1,6.5
36.5,22.5,19.3,68.2,1,6.5
36.5,23.0,19.3,68.0,1,6.5
36.5,23.5,19.3,67.8,1,6.5
36.5,24.0,19.2,67.5,1,6.5
36.5,24.5,19.2,67.2,1,6.5
36.5,25.0,19.2,67.0,1,6.5
36.5,25.5,19.2,74.8,1,7.7
36.5,26.0,19.1,74.5,1,7.7
36.5,26.5,19.1,74.2,1,7.7
36.5,27.0,19.1,74.0,1,7.7
36.5,27.5,19.1,73.8,1,7.7
36.5,28.0,19.1,73.5,1,7.7
36.5,28.5,19.0,73.2,1,7.7
36.5,29.0,19.0,73.0,1,7.7
36.5,29.5,19.0,72.8,1,7.7
37.0,19.0,16.0,50.0,15,4.2
37.0,19.5,16.0,49.9,15,4.2
37.0,20.0,16.0,49.7,15,4.2
37.0,20.5,16.0,49.5,15,4.1
37.0,21.0,15.9,49.4,16,4.1
37.0,21.5,17.4,54.2,9,4.1
37.0,22.0,17.4,54.1,9,4.0
37.0,22.5,17.4,54.0,9,4.0
37.0,23.0,17.4,53.8,10,4.0
37.0,23.5,17.4,53.6,10,4.0
37.0,24.0,17.4,53.5,10,4.0
37.0,24.5,17.3,53.4,10,3.9
37.0,25.0,17.3,53.2,11,3.9
37.0,25.5,17.3,61.0,11,5.1
37.0,26.0,17.3,60.9,11,5.0
37.0,26.5,17.3,60.8,11,5.0
37.0,27.0,17.3,60.6,12,5.0
37.0,27.5,17.2,60.5,12,5.0
37.0,28.0,17.2,60.3,12,5.0
37.0,28.5,17.2,60.1,12,4.9
37.0,29.0,17.2,60.0,13,4.9
37.0,29.5,17.2,59.9,13,4.9
37.5,19.0,15.8,48.5,16,4.2
37.5,19.5,15.8,48.4,16,4.2
37.5,20.0,15.8,48.2,16,4.2
37.5,20.5,15.8,48.0,16,4.1
37.5,21.0,15.7,47.9,17,4.1
37.5,21.5,17.2,52.8,10,4.1
37.5,22.0,17.2,52.6,10,4.0
37.5,22.5,17.2,52.5,10,4.0
37.5,23.0,17.2,52.3,11,4.0
37.5,23.5,17.2,52.1,11,4.0
37.5,24.0,17.2,52.0,11,4.0
37.5,24.5,17.1,51.9,11,3.9
37.5,25.0,17.1,51.7,12,3.9
37.5,25.5,17.1,59.5,12,5.1
37.5,26.0,17.1,59.4,12,5.0
37.5,26.5,17.1,59.2,12,5.0
37.5,27.0,17.1,59.1,13,5.0
37.5,27.5,17.0,59.0,13,5.0
37.5,28.0,17.0,58.8,13,5.0
37.5,28.5,17.0,58.6,13,4.9
37.5,29.0,17.0,58.5,14,4.9
37.5,29.5,17.0,58.4,14,4.9
38.0,19.0,15.6,47.0,17,4.2
38.0,19.5,15.6,46.9,17,4.2
38.0,20.0,15.6,46.7,17,4.2
38.0,20.5,15.6,46.5,17,4.1
38.0,21.0,15.5,46.4,18,4.1
38.0,21.5,17.0,51.2,11,4.1
38.0,22.0,17.0,51.1,11,4.0
38.0,22.5,17.0,51.0,11,4.0
38.0,23.0,17.0,50.8,12,4.0
38.0,23.5,17.0,50.6,12,4.0
38.0,24.0,17.0,50.5,12,4.0
38.0,24.5,16.9,50.4,12,3.9
38.0,25.0,16.9,50.2,13,3.9
38.0,25.5,16.9,50.0,13,3.9
38.0,26.0,16.9,49.9,13,3.9
38.0,26.5,16.9,49.8,13,3.8
38.0,27.0,16.9,49.6,14,3.8
38.0,27.5,16.8,49.5,14,3.8
38.0,28.0,16.8,49.3,14,3.8
38.0,28.5,16.8,49.1,14,3.7
38.0,29.0,16.8,49.0,15,3.7
38.0,29.5,16.8,48.9,15,3.7
38.5,19.0,15.4,45.5,18,4.2
38.5,19.5,15.4,45.4,18,4.2
38.5,20.0,15.4,45.2,18,4.2
38.5,20.5,15.4,45.0,18,4.1
38.5,21.0,15.3,44.9,19,4.1
38.5,21.5,16.8,49.8,12,4.1
38.5,22.0,16.8,49.6,12,4.0
38.5,22.5,16.8,49.5,12,4.0
38.5,23.0,16.8,49.3,13,4.0
38.5,23.5,16.8,49.1,13,4.0
38.5,24.0,16.8,49.0,13,4.0
38.5,24.5,16.7,48.9,13,3.9
38.5,25.0,16.7,48.7,14,3.9
38.5,25.5,16.7,48.5,14,3.9
38.5,26.0,16.7,48.4,14,3.9
38.5,26.5,16.7,48.2,14,3.8
38.5,27.0,16.7,48.1,15,3.8
38.5,27.5,16.6,48.0,15,3.8
38.5,28.0,16.6,47.8,15,3.8
38.5,28.5,16.6,47.6,15,3.7
38.5,29.0,16.6,47.5,16,3.7
38.5,29.5,16.6,47.4,16,3.7
39.0,19.0,15.2,44.0,19,4.2
39.0,19.5,15.2,43.9,19,4.2
39.0,20.0,15.2,43.7,19,4.2
39.0,20.5,15.2,43.5,19,4.1
39.0,21.0,15.1,43.4,20,4.1
39.0,21.5,16.6,48.2,13,4.1
39.0,22.0,16.6,48.1,13,4.0
39.0,22.5,16.6,48.0,13,4.0
39.0,23.0,16.6,47.8,14,4.0
39.0,23.5,16.6,47.6,14,4.0
39.0,24.0,16.6,47.5,14,4.0
39.0,24.5,16.5,47.4,14,3.9
39.0,25.0,16.5,47.2,15,3.9
39.0,25.5,16.5,47.0,15,3.9
39.0,26.0,16.5,46.9,15,3.9
39.0,26.5,16.5,46.8,15,3.8
39.0,27.0,16.5,46.6,16,3.8
39.0,27.5,16.4,46.5,16,3.8
39.0,28.0,16.4,46.3,16,3.8
39.0,28.5,16.4,46.1,16,3.7
39.0,29.0,16.4,46.0,17,3.7
39.0,29.5,16.4,45.9,17,3.7
39.5,19.0,13.5,33.0,35,3.8
39.5,19.5,13.5,32.9,35,3.8
39.5,20.0,13.5,32.8,35,3.8
39.5,20.5,13.5,32.7,35,3.8
39.5,21.0,13.5,32.6,35,3.7
39.5,21.5,14.9,37.5,28,3.7
39.5,22.0,14.9,37.4,28,3.7
39.5,22.5,14.9,37.3,29,3.7
39.5,23.0,14.9,37.2,29,3.7
39.5,23.5,14.9,37.1,29,3.7
39.5,24.0,14.9,37.0,29,3.6
39.5,24.5,14.9,36.9,29,3.6
39.5,25.0,14.9,36.8,29,3.6
39.5,25.5,14.9,36.7,29,3.6
39.5,26.0,14.9,36.6,30,3.6
39.5,26.5,14.8,36.5,30,3.6
39.5,27.0,14.8,36.4,30,3.6
39.5,27.5,14.8,36.3,30,3.5
39.5,28.0,14.8,36.2,30,3.5
39.5,28.5,14.8,36.1,30,3.5
39.5,29.0,14.8,36.0,31,3.5
39.5,29.5,14.8,35.9,31,3.5
40.0,19.0,13.2,32.0,36,3.8
40.0,19.5,13.2,31.9,36,3.8
40.0,20.0,13.2,31.8,36,3.8
40.0,20.5,13.2,31.7,36,3.8
40.0,21.0,13.2,31.6,36,3.7
40.0,21.5,14.7,36.5,29,3.7
40.0,22.0,14.7,36.4,29,3.7
40.0,22.5,14.7,36.3,30,3.7
40.0,23.0,14.7,36.2,30,3.7
40.0,23.5,14.7,36.1,30,3.7
40.0,24.0,14.7,36.0,30,3.6
40.0,24.5,14.6,35.9,30,3.6
40.0,25.0,14.6,35.8,30,3.6
40.0,25.5,14.6,35.7,30,3.6
40.0,26.0,14.6,35.6,31,3.6
40.0,26.5,14.6,35.5,31,3.6
40.0,27.0,14.6,35.4,31,3.6
40.0,27.5,14.6,35.3,31,3.5
40.0,28.0,14.6,35.2,31,3.5
40.0,28.5,14.6,35.1,31,3.5
40.0,29.0,14.6,35.0,32,3.5
40.0,29.5,14.5,34.9,32,3.5
40.5,19.0,13.0,31.0,37,3.8
40.5,19.5,13.0,30.9,37,3.8
40.5,20.0,13.0,30.8,37,3.8
40.5,20.5,13.0,30.7,37,3.8
40.5,21.0,13.0,30.6,37,3.7
40.5,21.5,14.4,35.5,30,3.7
40.5,22.0,14.4,35.4,30,3.7
40.5,22.5,14.4,35.3,31,3.7
40.5,23.0,14.4,35.2,31,3.7
40.5,23.5,14.4,35.1,31,3.7
40.5,24.0,14.4,35.0,31,3.6
40.5,24.5,14.4,34.9,31,3.6
40.5,25.0,14.4,34.8,31,3.6
40.5,25.5,14.4,34.7,31,3.6
40.5,26.0,14.4,34.6,32,3.6
40.5,26.5,14.3,34.5,32,3.6
40.5,27.0,14.3,34.4,32,3.6
40.5,27.5,14.3,34.3,32,3.5
40.5,28.0,14.3,34.2,32,3.5
40.5,28.5,14.3,34.1,32,3.5
40.5,29.0,14.3,34.0,33,3.5
40.5,29.5,14.3,33.9,33,3.5
41.0,19.0,12.8,30.0,38,3.8
41.0,19.5,12.7,29.9,38,3.8
41.0,20.0,12.7,29.8,38,3.8
41.0,20.5,12.7,29.7,38,3.8
41.0,21.0,12.7,29.6,38,3.7
41.0,21.5,14.2,34.5,31,3.7
41.0,22.0,14.2,34.4,31,3.7
41.0,22.5,14.2,34.3,32,3.7
41.0,23.0,14.2,34.2,32,3.7
41.0,23.5,14.2,34.1,32,3.7
41.0,24.0,14.2,34.0,32,3.6
41.0,24.5,14.1,33.9,32,3.6
41.0,25.0,14.1,33.8,32,3.6
41.0,25.5,14.1,33.7,32,3.6
41.0,26.0,14.1,33.6,33,3.6
41.0,26.5,14.1,33.5,33,3.6
41.0,27.0,14.1,33.4,33,3.6
41.0,27.5,14.1,33.3,33,3.5
41.0,28.0,14.1,33.2,33,3.5
41.0,28.5,14.1,33.1,33,3.5
41.0,29.0,14.1,33.0,34,3.5
41.0,29.5,14.0,32.9,34,3.5
41.5,19.0,12.5,29.0,39,3.8
41.5,19.5,12.5,28.9,39,3.8
41.5,20.0,12.5,28.8,39,3.8
41.5,20.5,12.5,28.7,39,3.8
41.5,21.0,12.5,28.6,39,3.7
41.5,21.5,13.9,33.5,32,3.7
41.5,22.0,13.9,33.4,32,3.7
41.5,22.5,13.9,33.3,33,3.7
41.5,23.0,13.9,33.2,33,3.7
41.5,23.5,13.9,33.1,33,3.7
41.5,24.0,13.9,33.0,33,3.6
41.5,24.5,13.9,32.9,33,3.6
41.5,25.0,13.9,32.8,33,3.6
41.5,25.5,13.9,32.7,33,3.6
41.5,26.0,13.9,32.6,34,3.6
41.5,26.5,13.8,32.5,34,3.6
41.5,27.0,13.8,32.4,34,3.6
41.5,27.5,13.8,32.3,34,3.5
41.5,28.0,13.8,32.2,34,3.5
41.5,28.5,13.8,32.1,34,3.5
41.5,29.0,13.8,32.0,35,3.5
41.5,29.5,13.8,31.9,35,3.5
42.0,19.0,12.2,28.0,40,3.8
42.0,19.5,12.2,27.9,40,3.8
42.0,20.0,12.2,27.8,40,3.8
42.0,20.5,12.2,27.7,40,3.8
42.0,21.0,12.2,27.6,40,3.7
42.0,21.5,13.7,32.5,33,3.7
42.0,22.0,13.7,32.4,33,3.7
42.0,22.5,13.7,32.3,34,3.7
42.0,23.0,13.7,32.2,34,3.7
42.0,23.5,13.7,32.1,34,3.7
42.0,24.0,13.7,32.0,34,3.6
42.0,24.5,13.6,31.9,34,3.6
42.0,25.0,13.6,31.8,34,3.6
42.0,25.5,13.6,31.7,34,3.6
42.0,26.0,13.6,31.6,35,3.6
42.0,26.5,13.6,31.5,35,3.6
42.0,27.0,13.6,31.4,35,3.6
42.0,27.5,13.6,31.3,35,3.5
42.0,28.0,13.6,31.2,35,3.5
42.0,28.5,13.6,31.1,35,3.5
42.0,29.0,13.6,31.0,36,3.5
42.0,29.5,13.5,30.9,36,3.5
